image,true_label,predicted,confidence,correct
3037_png.rf.8fb79c50575bce4934f9b32a15a6a3d1.jpg,clean,clean,0.9997,True
5209_jpg.rf.4e96ac89a00c0c843cd6503e9076c1a1.jpg,clean,clean,0.9981,True
5958_jpg.rf.7427be208c66c5063bbaaa08eda63df5.jpg,clean,clean,0.9969,True
5048_jpg.rf.392335c02a9426e519ce4db0d2b10736.jpg,clean,clean,0.9965,True
5278_jpg.rf.7aa250adfe9844f425c241cf1236c677.jpg,clean,clean,0.9944,True
135_jpg.rf.958f8def788f5d2d2e61ba9ef8e42884.jpg,clean,clean,0.9992,True
3021_png.rf.3011e62e910036b5c3238f484a03a0f1.jpg,clean,clean,0.9998,True
3427_jpg.rf.0c44c87edec6fa25945bbe4efe8c212e.jpg,clean,clean,0.9985,True
5631_jpg.rf.7ba6c9646a7061f94c71835e596b65b3.jpg,clean,clean,0.9988,True
97_jpg.rf.85b530b73a3ec1355f62b3a2747d80c9.jpg,clean,clean,0.9999,True
1356_png.rf.a2283c3e0851105eec653719df3025c8.jpg,clean,clean,0.9994,True
1102_jpg.rf.0ef7fa90b45156eee25542a76e309fee.jpg,clean,clean,0.9997,True
1456_jpg.rf.3c5f455669983eb5cdc9cd88e70a8d72.jpg,clean,clean,0.9995,True
5082_jpg.rf.7a1bf2fdc6bc316a87e7a57d21a41e58.jpg,clean,clean,0.9997,True
2536_png.rf.16a62dbde3c950ee01534e070dd3607a.jpg,clean,clean,0.9984,True
2877_jpg.rf.e2b0d2f52b8756051836dcd2a398c282.jpg,clean,clean,0.9999,True
2130_jpg.rf.3b93fdae9f7b8c1f00a8ad0152089f50.jpg,clean,clean,0.9996,True
2679_jpg.rf.0a4d871c3ae9ee6f626ec5e754f3d062.jpg,clean,clean,0.9998,True
1152_jpg.rf.19d61f21c7a8c98491aaf92996e11f5a.jpg,clean,clean,0.9944,True
5169_jpg.rf.be45bb6497694565af350219807ad570.jpg,clean,clean,0.9973,True
758_jpg.rf.5c5b2fa5f5a296294ee1b31404f5d130.jpg,clean,clean,0.9995,True
5366_jpg.rf.675c4914355d103e647d7420b42f0fd9.jpg,clean,clean,0.9995,True
2670_jpg.rf.440520091cfcbd79c1e518e589d9bac3.jpg,clean,clean,0.9996,True
1953_jpg.rf.9da973f118732d091f06b333322924bc.jpg,clean,clean,0.9994,True
2296_jpg.rf.406d256d676f9313066594ca4a934049.jpg,clean,clean,0.9997,True
1958_jpg.rf.a2c64e5003c09bf4715b52b2749c6fe7.jpg,clean,clean,0.9946,True
2991_jpg.rf.6a86154fdf67aab45dd53a4000146b25.jpg,clean,clean,0.9984,True
5664_jpg.rf.1900b5247ca70483fc180e40d329f4ce.jpg,clean,clean,0.9996,True
2886_jpg.rf.c28569ba99fb52164a541b45eb56132d.jpg,clean,clean,0.9991,True
5754_jpg.rf.1e5ed842579e050549b3be481930289c.jpg,clean,clean,0.9958,True
247_jpg.rf.afe486adebc3ff7cd7c1723b9453d52d.jpg,clean,clean,0.9998,True
2028_png.rf.f41ff68db1c0dffb64dc9a70f7959ae2.jpg,clean,clean,0.9978,True
670_jpg.rf.eca79ed4a9c6724be4800ee62b5affd4.jpg,clean,clean,0.9648,True
927_jpg.rf.cbf8e07e2ca175773cfe2d9d7e06d54b.jpg,clean,clean,0.9999,True
408_jpg.rf.a612aa605bef258724fc7fae14d41edf.jpg,clean,clean,0.9998,True
444_jpg.rf.463cbfb2868553eb0bb847217e7d7acd.jpg,clean,clean,0.9997,True
283_jpg.rf.7206677c445a4f73282d312fd90a7761.jpg,clean,clean,0.9999,True
5743_jpg.rf.424a43a8e3c22378d7510b147c507288.jpg,clean,clean,0.9987,True
1949_jpg.rf.5d09ed33546e5610844b5c4ff7df9883.jpg,clean,clean,0.9989,True
2828_jpg.rf.b358121eb688c65de1451a4e80e1fde9.jpg,clean,clean,0.9984,True
331_jpg.rf.729753661e874edf44d53a63478c60b8.jpg,clean,clean,0.9997,True
161_jpg.rf.7591be78293d877b2205908f66829db6.jpg,clean,clean,0.9999,True
1049_png.rf.b591deb736b63878f880279ef59d6622.jpg,clean,clean,0.9991,True
947_jpg.rf.58754497d9ec65dc7d81d6b38a6cc63f.jpg,clean,clean,0.9986,True
1885_jpg.rf.51fcbcb16b658fb1d8dcc46fff84f82d.jpg,clean,clean,0.9992,True
5630_jpg.rf.037a8b1159b53e0db8e9c4837b918e30.jpg,clean,clean,0.9998,True
3252_jpg.rf.6ec22cc31e81df1694f2d7082bb8d819.jpg,clean,clean,0.9991,True
5406_jpg.rf.12c40219a10a00e7d06f7e4d3ad97649.jpg,clean,clean,0.9997,True
172_jpg.rf.bba6e26676d73ce5d5abd66da793c13b.jpg,clean,clean,0.9997,True
5654_jpg.rf.e0f374992f690bcf7bf06fece2ab01e3.jpg,clean,clean,0.9968,True
5102_jpg.rf.ac67c900d4beb03820d65c130a0dd605.jpg,clean,clean,0.9997,True
974_jpg.rf.0f43d3afa0925ab0b9c1d4d4d3288ba4.jpg,clean,clean,0.9996,True
1543_png.rf.b37adceea16a53537944440505a64bd0.jpg,clean,clean,0.9995,True
5517_jpg.rf.89f6c1d427d66ff82504b7d9a9a48bcd.jpg,clean,clean,0.9943,True
1683_jpg.rf.6ef3529dbfb13f6437704471c17d85f0.jpg,clean,clean,0.999,True
1076_jpg.rf.4f63a369b22efe31468029bd5a69c0bb.jpg,clean,clean,0.9998,True
1206_jpg.rf.43614f81055401a963b5508dfdfb7491.jpg,clean,clean,0.9991,True
2813_jpg.rf.b44d3792d0da11b57d02c23a1a35926b.jpg,clean,clean,0.9998,True
1018_png.rf.86fca1e7e7d668c47a4f4f1655580b40.jpg,clean,clean,0.9998,True
2071_jpg.rf.d53ae6c957b4fb49b3af992d3e557059.jpg,clean,clean,0.9997,True
2559_png.rf.c121be93b7b9c39cb22071386a329f31.jpg,clean,clean,0.999,True
1089_jpg.rf.3797877655981e80e3c508b3bbb2eb1f.jpg,clean,clean,0.9991,True
894_jpg.rf.8cdd2d5eec7865b247cdb75a11476d70.jpg,clean,clean,0.9991,True
2657_jpg.rf.b0a901b3ea169fc3d91b4808a96b6aa4.jpg,clean,clean,0.9992,True
2961_jpg.rf.5c8c4f47ac7a5ac966c6440ea6ab17ec.jpg,clean,clean,0.9999,True
5241_jpg.rf.3a29b58cd2920d1034dfe328ebd8190a.jpg,clean,clean,0.9988,True
3482_jpg.rf.980108d6ffdade4e862803feb01c4ee5.jpg,clean,clean,0.9996,True
1533_png.rf.b8658f58dc418c6fe2f0f1e2fd0d38c9.jpg,clean,clean,0.9992,True
5561_jpg.rf.e563e553d796a29a2636fe40119fa95b.jpg,clean,clean,0.9996,True
1557_png.rf.cd31ab81a433f6bc4dad599ead5e53bd.jpg,clean,clean,0.9988,True
5726_jpg.rf.7d0f9f3bc0906c57668262e3ff610a35.jpg,clean,clean,0.9995,True
2629_jpg.rf.f78cdb11a207531195f5fe177e6fe482.jpg,clean,clean,0.9998,True
2702_jpg.rf.b99523c1eedaf170ae612479d78eaef8.jpg,clean,clean,0.9991,True
1864_png.rf.0472e2771eb1e9bdb6432f4ce2efac38.jpg,clean,clean,0.9987,True
1948_jpg.rf.67534547199aa8c9214c5f8b51425ef0.jpg,clean,clean,0.9969,True
2805_jpg.rf.76b02483d3ca70ad31af6a46f3504f3c.jpg,clean,clean,0.9987,True
3001_png.rf.c6f230565bbe9f3bf0bf57b36660ce77.jpg,clean,clean,0.9985,True
402_jpg.rf.8562801bdd7fa732437ef3ab07b2537e.jpg,clean,clean,0.9992,True
5605_jpg.rf.7052e55c7fa634c717ee36f0db9354ca.jpg,clean,clean,0.9998,True
3314_jpg.rf.6ac8360150029ef76ede6a983dbae1b0.jpg,clean,clean,0.9975,True
5522_jpg.rf.6f48269cf68bfc2c4b6259363a5e3380.jpg,clean,clean,0.9963,True
5687_jpg.rf.53df7fc90f6960131689d49b1242012d.jpg,clean,clean,0.9993,True
5684_jpg.rf.862df8b2e001e7249d88fe34bf68d120.jpg,clean,clean,0.996,True
5913_jpg.rf.dd02859f8f2a4301c035b95d053c649a.jpg,clean,clean,0.996,True
56_png.rf.9fedf0b744c8d13c9c2cd5c20e9ba045.jpg,clean,clean,0.9998,True
412_jpg.rf.d0c38cce2f274a5496bf120e9b107a39.jpg,clean,clean,0.9999,True
654_jpg.rf.d691a4de703c9bf57c5534e51b7716fc.jpg,clean,clean,0.9982,True
3170_jpg.rf.a8d3c26d9fedc04ef8786bf3d1bd4ab3.jpg,clean,clean,0.9952,True
581_jpg.rf.b496f4d6f5215f0627b2dbb7ac842c9b.jpg,clean,clean,0.9978,True
876_png.rf.4566b1d9007bb1ae5e4c14443ea75960.jpg,clean,clean,0.998,True
197_jpg.rf.2e886d701b4b3356201f028e8dbc21c2.jpg,clean,clean,0.9997,True
2471_jpg.rf.97d6a877073931d599069faae385958d.jpg,clean,clean,0.9992,True
1800_jpg.rf.635100dc31a59f81aab599ee0cd33ed2.jpg,clean,clean,0.9994,True
3301_jpg.rf.4d3e69a2e3b5fe751ed9020f41f423e2.jpg,clean,clean,0.9993,True
1581_jpg.rf.e8e9f01d199cdc2fef6d1599b0cda342.jpg,clean,clean,0.9992,True
2208_jpg.rf.c4202f016a3dd0af643acab4e607ee71.jpg,clean,clean,0.9999,True
1973_jpg.rf.c4254b3f5f4dcc509301f0f54515ccc4.jpg,clean,clean,0.9966,True
1166_jpg.rf.072e5ed611ed09a2806a303d246364e4.jpg,clean,clean,0.9993,True
2562_png.rf.5ebc41ab5bb30a0d85c2a755ab252f45.jpg,clean,clean,0.9988,True
1723_jpg.rf.6932c866d68b68d34015bd2285f40079.jpg,clean,clean,0.9837,True
1144_jpg.rf.c0e1a9b22d49bfce89a7570dc51b2ba4.jpg,clean,clean,0.9995,True
2874_jpg.rf.35015e90d119a71ab8852b6c339f5245.jpg,clean,clean,0.9998,True
1132_jpg.rf.571f163c110121af7b7cfc5352802c0c.jpg,clean,clean,0.9997,True
113_jpg.rf.1ca18d4a2f2ff7a5814094dfd9939678.jpg,clean,clean,0.9998,True
841_jpg.rf.d86606b9492e1435e536aa9e4bc3c5a9.jpg,clean,clean,0.9995,True
2398_jpg.rf.1f2d292d2c391aed558d67acaa2b6993.jpg,clean,clean,0.9996,True
5395_jpg.rf.a6424d440fd77c004f38c6b7db03a694.jpg,clean,clean,0.9998,True
2942_jpg.rf.2f060eb1dc429956f56aa0c67c45fc14.jpg,clean,clean,0.9992,True
1228_jpg.rf.2e5ebeb2c07faf9a1d1b97f887c74684.jpg,clean,clean,0.9992,True
2508_png.rf.744d6211a311ce6f07a3d0c697abc423.jpg,clean,clean,0.999,True
2936_jpg.rf.54cda71b2a81c3ef9118c412ddbeb78d.jpg,clean,clean,0.9991,True
5806_jpg.rf.a30c03994481349140a8351aa33bd77a.jpg,clean,clean,0.9995,True
5436_jpg.rf.295d61bb7d47e26861b4f355f91c66be.jpg,clean,clean,0.9985,True
5576_jpg.rf.e24bff41f017a169443db9c6fe59de80.jpg,clean,clean,0.9999,True
277_jpg.rf.318d78b55187395852f65997959f75b3.jpg,clean,clean,0.9996,True
5660_jpg.rf.5ab543c253b3074c6ff36bb97d60a516.jpg,clean,clean,0.9998,True
1087_jpg.rf.d1b72eb27067ce785b9e5642d73438bd.jpg,clean,clean,0.9991,True
2934_jpg.rf.194e598173e89f6af716a8533b05fa72.jpg,clean,clean,0.9999,True
1747_jpg.rf.38332179b6625f9de8925ab4118deafd.jpg,clean,clean,0.9994,True
503_png.rf.317936f1847e85d8802cb8ecaa407892.jpg,clean,clean,0.9986,True
2771_jpg.rf.61cd49a21f56535629576010cb90c127.jpg,clean,clean,0.9997,True
2817_jpg.rf.f21b1514e6a63ce8de0a40558d92bdac.jpg,clean,clean,0.9997,True
5279_jpg.rf.b00f4c2d32c752dac47b92ce7a8bd0c3.jpg,clean,clean,0.9964,True
2343_png.rf.4b7cb10734b67bba5ad5a5cd07a77734.jpg,clean,clean,0.9991,True
2100_jpg.rf.2f745addc75f060026807e2df88c5056.jpg,clean,clean,0.9985,True
787_jpg.rf.4936a6a35e362c48522b0c592398936d.jpg,clean,clean,0.9976,True
479_jpg.rf.81023ca77b98857dfa5cc333584b9004.jpg,clean,clean,0.9997,True
3141_jpg.rf.8c1daa7c5cc09c907e1f32e331ce9910.jpg,clean,clean,0.9956,True
2246_jpg.rf.fac4079204cdc899388da742abf24081.jpg,clean,clean,0.9996,True
1797_jpg.rf.4a3df99b58fc28dd6ff02617f0b3a018.jpg,clean,clean,0.9988,True
32_png.rf.ece998e7797fe7d43fcada17c483d592.jpg,clean,clean,0.9984,True
970_jpg.rf.91e00b68c56aa365787d96b41e024b43.jpg,clean,clean,0.9967,True
2397_jpg.rf.526d0a6d4052005d0c269baeb47d9084.jpg,clean,clean,0.9994,True
2375_png.rf.9e37d8207176a9169daba73e0617d470.jpg,clean,clean,0.9989,True
3286_jpg.rf.70bc825a5c39d53ecabdef1ea79b8b3c.jpg,clean,clean,0.9997,True
2412_jpg.rf.fc5037bcdf1cca7820f0777b083d7ba9.jpg,clean,clean,0.9982,True
443_jpg.rf.4fd9137c6af3a1fa9d8ce7754b35fd19.jpg,clean,clean,0.9998,True
1479_jpg.rf.047a45effa8c413eb40fbdc37a30f359.jpg,clean,clean,0.9997,True
3103_jpg.rf.2f40b52449a7cb299a97a8a987a41398.jpg,clean,clean,0.9979,True
3381_jpg.rf.aa34865ea22f52001a6ba5831d000577.jpg,clean,clean,0.9993,True
450_jpg.rf.57b4edb812cb44715f20dd652be9ebb9.jpg,clean,clean,0.9995,True
2394_jpg.rf.3e42ca98cc6caf983bf69d7f540056f2.jpg,clean,clean,0.9995,True
3264_jpg.rf.8b07c5fd09cc8b5546e25733babef179.jpg,clean,clean,0.9993,True
3042_png.rf.4e5b3bf6726a53427dc385e8e8a5e97c.jpg,clean,clean,0.9998,True
5386_jpg.rf.4e2e0225481a65161434443e5334fcaf.jpg,clean,clean,0.9986,True
5378_jpg.rf.701b102c17c76141d951261445ca9085.jpg,clean,clean,0.9997,True
2258_jpg.rf.37bf3f4b3d11049428494f2510604d70.jpg,clean,clean,0.9987,True
3481_jpg.rf.a44f863f0a4077e360fadad9b8978ddd.jpg,clean,clean,0.9993,True
1414_jpg.rf.676925bbb21073b58a2c68c56ccf7ae5.jpg,clean,clean,0.9959,True
2854_png.rf.017634c10d0851caebc6aa05a64d3740.jpg,clean,clean,0.9986,True
5239_jpg.rf.fc6caf3f4318a5b24bf74f6e0edab585.jpg,clean,clean,0.9988,True
2203_jpg.rf.4d4360713f2f0455cd721c90acf785b2.jpg,clean,clean,0.9999,True
5516_jpg.rf.74cc4e78ec6c1867de864ba5f90e8024.jpg,clean,clean,0.9992,True
1787_jpg.rf.cd20494e7c7b532f7ab49a21b66393ef.jpg,clean,clean,0.9985,True
5477_jpg.rf.15d6cd5f721ec84c6c199c3faba567bf.jpg,clean,clean,0.9997,True
2496_png.rf.d796fd52b10328720093926162131f86.jpg,clean,clean,0.9991,True
1927_jpg.rf.8fda36461b59e99be4534ee932eabe13.jpg,clean,clean,0.9986,True
5213_jpg.rf.72dbc7df3a38750f43280df826b7aab6.jpg,clean,clean,0.9885,True
5533_jpg.rf.a9b6f8d2398c5681e2f3eea365d547b8.jpg,clean,clean,0.9997,True
3157_jpg.rf.aff78e8ebe0b554f263a7be338620fb0.jpg,contaminated,contaminated,1.0,True
2800_jpg.rf.d0707c4e4aafea4b4aa0a5748732b688.jpg,contaminated,contaminated,1.0,True
3311_jpg.rf.4fd85641a1454b3071173092ae3650ec.jpg,contaminated,contaminated,1.0,True
1419_jpg.rf.e8fa1141574fb5d5b39fb70a3a06dcb9.jpg,contaminated,contaminated,1.0,True
3528_png.rf.01f09bf1c395f58a41caae66e1d93a9d.jpg,contaminated,contaminated,1.0,True
4205_png.rf.41fadfeec2bc69a3cf30fc08cfddd9b5.jpg,contaminated,contaminated,1.0,True
2868_png.rf.085d1868f34636e55c55dc4b39c0c065.jpg,contaminated,contaminated,1.0,True
3401_jpg.rf.2080a9282c900988b03be2ace1f28507.jpg,contaminated,contaminated,1.0,True
5843_jpg.rf.5ee93e78b1b408e355c76a3343db8486.jpg,contaminated,contaminated,1.0,True
119_jpg.rf.67b96fee6a6febb814d8571cb8d97082.jpg,contaminated,contaminated,1.0,True
4254_png.rf.7de6e72cb9bd6f7dae240a2b304894fb.jpg,contaminated,contaminated,1.0,True
3292_jpg.rf.a078aa6a03af1ad017d2a307a4f4681a.jpg,contaminated,contaminated,1.0,True
1911_jpg.rf.685eca11140ac72ac9e5f7f7118530bc.jpg,contaminated,contaminated,1.0,True
2985_jpg.rf.156576596a473e4f394c37a7f43c18f1.jpg,contaminated,contaminated,1.0,True
3512_png.rf.b0d5ec0eb7e1d67e4b4d85eb9282db19.jpg,contaminated,contaminated,1.0,True
4938_jpg.rf.821b3b0159f1445a436faf098c033271.jpg,contaminated,contaminated,1.0,True
1658_jpg.rf.5decc76a698592b8732243e80c9b5f35.jpg,contaminated,contaminated,1.0,True
1474_jpg.rf.4fc3882f63abc816752d834dc1d687d0.jpg,contaminated,contaminated,1.0,True
328_jpg.rf.0031d0c395bc1512bfecc6a05f81ee87.jpg,contaminated,contaminated,1.0,True
314_jpg.rf.456c8f7a378e15b0c14f3299af7d9bd5.jpg,contaminated,contaminated,1.0,True
4449_jpg.rf.8b909f8d10d6848762e0082c89dbcf85.jpg,contaminated,contaminated,1.0,True
3617_png.rf.8f2d977f971a0cb4be625dfb8e53c767.jpg,contaminated,contaminated,1.0,True
4785_png.rf.baab2989698f63c961d5385383a8fc44.jpg,contaminated,contaminated,1.0,True
1251_jpg.rf.2deb413e0ecbff8cae250c34c2fe2ebd.jpg,contaminated,contaminated,1.0,True
953_jpg.rf.21969987aee5c654082b4db9d6702655.jpg,contaminated,contaminated,1.0,True
2462_jpg.rf.c573c3a840a108d48dbe41f663ea492d.jpg,contaminated,contaminated,1.0,True
2312_jpg.rf.e2262ad9d0b82ef8115eb22f2e4f066a.jpg,contaminated,contaminated,1.0,True
3419_jpg.rf.5ba3332a01a433ed4c13dc3d524b8359.jpg,contaminated,contaminated,1.0,True
5057_jpg.rf.569601003ab29efda102882be5f86d4c.jpg,contaminated,contaminated,1.0,True
2173_jpg.rf.d29c3fd612ab9c359f4cdf6e544860a9.jpg,contaminated,contaminated,1.0,True
11_png.rf.a4bc5bc0d36dd0f9882d647f08c3cb90.jpg,contaminated,contaminated,1.0,True
2627_jpg.rf.bc8bef7eb07464e8ecd3cc8ca4858208.jpg,contaminated,contaminated,1.0,True
2185_jpg.rf.745062f3fd3354ebb0901be10bdd7ed5.jpg,contaminated,contaminated,1.0,True
21_png.rf.533ac8a17aa20286ecf5f66fabc6d92e.jpg,contaminated,contaminated,1.0,True
5244_jpg.rf.aeab69f5e74c7054d5df28c85c2a146e.jpg,contaminated,contaminated,0.9999,True
3500_png.rf.4dc82858b35234baa492c49c451d5eff.jpg,contaminated,contaminated,1.0,True
3675_png.rf.91162283ec14d4f1e08c405271235baa.jpg,contaminated,contaminated,1.0,True
4624_png.rf.1c294c4a97b194c3db6d8741d133d39e.jpg,contaminated,contaminated,1.0,True
1560_png.rf.bf0307a4a322bd5b19ab357b53fd4374.jpg,contaminated,contaminated,1.0,True
3624_png.rf.7d27a5725a781316912a21f25c836714.jpg,contaminated,contaminated,1.0,True
2606_jpg.rf.70000f77dccf8cca435a0ae9c05d88f7.jpg,contaminated,contaminated,1.0,True
5531_jpg.rf.e6f3ddaa864f138d2136bbd460d8f0f3.jpg,contaminated,contaminated,0.9968,True
1525_png.rf.7f82155a85585e3b0186a3a616aa0fb1.jpg,contaminated,contaminated,1.0,True
2909_jpg.rf.47284a1d3739fed40216efa4b5376da7.jpg,contaminated,contaminated,1.0,True
1877_png.rf.422db489ead5d167efa76467dd4f9ed6.jpg,contaminated,contaminated,1.0,True
4989_jpg.rf.df8eede969c1fcf224746441e88b5cde.jpg,contaminated,contaminated,1.0,True
1523_png.rf.70dc9773604242421bb257cb6c235644.jpg,contaminated,contaminated,1.0,True
3898_png.rf.842e110d204a61497f10fc15ba700470.jpg,contaminated,contaminated,1.0,True
5247_jpg.rf.01443e325fac7406cb5c0a647444bd27.jpg,contaminated,contaminated,0.9999,True
8_png.rf.f77aafb9b23d1282703e9f03a394f4bd.jpg,contaminated,contaminated,1.0,True
2652_jpg.rf.79ec9ab66f6d655f5fc448274367bb13.jpg,contaminated,contaminated,1.0,True
1406_jpg.rf.4ddbe219b43eb7456dbef2975e120558.jpg,contaminated,contaminated,1.0,True
3591_png.rf.6c84ab3c8bbe0011812c19e3a6f8c695.jpg,contaminated,contaminated,1.0,True
3526_png.rf.c19fb47165c952e112eec3978596146a.jpg,contaminated,contaminated,1.0,True
5210_jpg.rf.2fbcd7cced59af48f6ae628f277b551f.jpg,contaminated,contaminated,1.0,True
4047_png.rf.244ae21bb0a9207446343bc827934643.jpg,contaminated,contaminated,1.0,True
4705_png.rf.9ad5ebefc34333be94247fce013797de.jpg,contaminated,contaminated,1.0,True
2479_jpg.rf.634584e9bba7630192ab3c4438a7c050.jpg,contaminated,contaminated,0.9971,True
2294_jpg.rf.f034cc46ce3f1a1ae80bc9246c201a39.jpg,contaminated,contaminated,1.0,True
3761_png.rf.fd791867ba020fdd6f371e2b3032a394.jpg,contaminated,contaminated,1.0,True
4711_png.rf.94792a34211b353461196cdae111c5d9.jpg,contaminated,contaminated,1.0,True
1127_jpg.rf.46e7f854bbc3fcd63356b8e78be1c60a.jpg,contaminated,contaminated,1.0,True
385_jpg.rf.a9a863c55eeef62626a0e01eba8b087f.jpg,contaminated,contaminated,1.0,True
3785_png.rf.5d4b7e4da3e1cc7d459d2abb50b38128.jpg,contaminated,contaminated,1.0,True
210_jpg.rf.7d9a38f3536c36705b2cb4fc516bc68a.jpg,contaminated,contaminated,1.0,True
1478_jpg.rf.9e55a5aacb264fb71fbf0825037f50be.jpg,contaminated,contaminated,1.0,True
4176_png.rf.ffb26fb34c6440ffa0b607370f1cbde0.jpg,contaminated,contaminated,1.0,True
662_jpg.rf.5b392125fbd94b412b6d3a5047cea45d.jpg,contaminated,contaminated,1.0,True
5403_jpg.rf.1416be8cce397cbdf9dee6c7d481dab3.jpg,contaminated,contaminated,1.0,True
5474_jpg.rf.1212a4f3a8049190c656904eb5cde591.jpg,contaminated,contaminated,0.999,True
3012_png.rf.141571c9f5db220445555d69d8384925.jpg,contaminated,contaminated,1.0,True
3816_png.rf.75687586a3b5d3dbdfff5bcf39ec2a42.jpg,contaminated,contaminated,1.0,True
928_jpg.rf.12fd340124ab3211cd676d69bf67be30.jpg,contaminated,contaminated,1.0,True
3873_png.rf.d90e06476ca7696a2b2def0c35c04e9e.jpg,contaminated,contaminated,1.0,True
1634_jpg.rf.717e1271cd6d1c8ffcc673412932385a.jpg,contaminated,contaminated,1.0,True
838_jpg.rf.16cb37cb27fc83af17c67676ef91a887.jpg,contaminated,contaminated,1.0,True
5925_jpg.rf.37e520a5907662c964ae37a49da6f358.jpg,contaminated,contaminated,0.9999,True
2732_jpg.rf.f6167c6b92f93610fc72a30d4b8efa38.jpg,contaminated,contaminated,1.0,True
3249_jpg.rf.3049c630b5963d8d22a5a4ac2e1b15db.jpg,contaminated,contaminated,1.0,True
4093_png.rf.48d326a1363c8cca7f51959d2951c837.jpg,contaminated,contaminated,1.0,True
813_jpg.rf.232b3ccc721b2affb089ce4c9327e654.jpg,contaminated,contaminated,1.0,True
346_jpg.rf.aa8ae4557fce409fa01bb5c855eb05c1.jpg,contaminated,contaminated,1.0,True
5858_jpg.rf.fbb763557cae1da262c956d72039dd29.jpg,contaminated,contaminated,1.0,True
2087_jpg.rf.d3a308b61df68cdad2d8e4f5e3f790be.jpg,contaminated,contaminated,1.0,True
2522_png.rf.ef21307d627b22400c4db7a73d4ba796.jpg,contaminated,contaminated,1.0,True
3349_png.rf.6297167e81f32420c0e1569946c94677.jpg,contaminated,contaminated,1.0,True
4478_jpg.rf.31de93c3d2edd01d9977d68bc8e6ad23.jpg,contaminated,contaminated,1.0,True
1434_jpg.rf.55259694419c8d2069fb0f07bb2c479d.jpg,contaminated,contaminated,1.0,True
163_jpg.rf.68afd120d8d4835cbdd14de8981d6b92.jpg,contaminated,contaminated,1.0,True
3345_png.rf.9d23870002436ad7877c40ce88b5bf8a.jpg,contaminated,contaminated,1.0,True
2413_jpg.rf.9d21e404e56fc31ec40516a1b5b9110d.jpg,contaminated,contaminated,1.0,True
414_jpg.rf.9ceb5972681f9089868844dd48175759.jpg,contaminated,contaminated,1.0,True
2703_jpg.rf.7a69073e463d453dc1fd04928fef4861.jpg,contaminated,contaminated,1.0,True
4790_png.rf.41405f5d192beca488eac028aed9195e.jpg,contaminated,contaminated,1.0,True
5689_jpg.rf.f4b3c0c8d76d68824148c073a348064e.jpg,contaminated,contaminated,1.0,True
5999_jpg.rf.9b40ca7022ee367d4a924a81b030471f.jpg,contaminated,contaminated,1.0,True
2545_png.rf.a33f534c68cf9a53745a9b907f86437f.jpg,contaminated,contaminated,1.0,True
3764_png.rf.c97264cb050967707aa7edf857f8e067.jpg,contaminated,contaminated,1.0,True
1340_png.rf.3f7e657e073cfb33f6ba47f52c1ec63c.jpg,contaminated,contaminated,1.0,True
2102_jpg.rf.82cf780695bc4a8c01078d4ab171e2b8.jpg,contaminated,contaminated,1.0,True
4288_jpg.rf.e10192428d14007f78492cc8796bd909.jpg,contaminated,contaminated,1.0,True
5856_jpg.rf.18dec4826ee303ca3afaa3c642303cdc.jpg,contaminated,contaminated,1.0,True
5816_jpg.rf.c4f8e565c55160d593c9464ef20f3c6b.jpg,contaminated,contaminated,1.0,True
1447_jpg.rf.fd0d41588b01f622bb0db4d9bc07e5e6.jpg,contaminated,contaminated,1.0,True
1428_jpg.rf.60b8a4690c5ffad6e6c8dcd45cb6bf84.jpg,contaminated,contaminated,1.0,True
818_jpg.rf.6bda25261a562219d6d6f797273fb177.jpg,contaminated,contaminated,1.0,True
4365_jpg.rf.a75b8d2f408f66f2e91ddfb6b2e240b0.jpg,contaminated,contaminated,1.0,True
1744_jpg.rf.92787df46f3ae6e79149642935e51c1b.jpg,contaminated,contaminated,1.0,True
3338_png.rf.12833ef3620c0c51c45f49ee3f9c9f3f.jpg,contaminated,contaminated,1.0,True
1012_png.rf.f1e69a08a3f80b10381fa2aa7516a025.jpg,contaminated,contaminated,1.0,True
2272_jpg.rf.3a66af14c77f08b4954d952e989b320a.jpg,contaminated,contaminated,1.0,True
2950_jpg.rf.087f3193d3f859284bb60fa9a85740e9.jpg,contaminated,contaminated,1.0,True
1427_jpg.rf.70cbac5b3c2c0a3e4c57eb951ec4d14f.jpg,contaminated,contaminated,1.0,True
988_jpg.rf.4c5092679029c490484d64b13f0b9266.jpg,contaminated,contaminated,1.0,True
3835_png.rf.492b5ca821f88ae68220bfa5a6a31b9a.jpg,contaminated,contaminated,1.0,True
3746_png.rf.38f310ea83cee020235d162385b5cdd0.jpg,contaminated,contaminated,1.0,True
522_png.rf.27ec81cc64ee14ef3cab25fcccacb7f2.jpg,contaminated,contaminated,1.0,True
4386_jpg.rf.b4f73282e50d4365797633524cca8a6c.jpg,contaminated,contaminated,1.0,True
3720_png.rf.85db966fc307a391ccaf4f6800dc87ea.jpg,contaminated,contaminated,1.0,True
5837_jpg.rf.716c769b39b68827381c5555c2f7fbc7.jpg,contaminated,contaminated,1.0,True
4961_jpg.rf.3ad6979f68fb5c2ca2174fe687e18629.jpg,contaminated,contaminated,1.0,True
1452_jpg.rf.cf020a2af379b1f1c135dece96753139.jpg,contaminated,contaminated,1.0,True
2346_png.rf.31ed41db66d4bf79fde1ca7570330daf.jpg,contaminated,contaminated,1.0,True
